"BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE"
-0.130360669157248,0.518054878864674,-0.0388858377783821,-0.356914081201444,0.562900475790029,-0.46675947615134,1.26977228649774,-0.678622892777198,1.59910984744423,-0.675311127842031,-0.476043220613555,-0.109014025833885,-0.905413679161434,-0.22446581477695,0.561442524718491,-0.525521609873795,0.360659393995692
-0.448554304112731,-0.2494205455246,0.228852946993514,0.542050230981332,-0.454550834245266,-0.46675947615134,-0.598824278937523,0.15935826060838,-0.91694396128638,-0.675311127842031,-0.476043220613555,-0.350388420229614,-0.685549645961905,-0.354923176587807,-0.304068100780679,-0.525521609873795,0.360659393995692
-0.0228419310544091,0.518054878864674,1.03657638884784,1.14935027179132,0.339134611447614,-0.46675947615134,1.26977228649774,0.15935826060838,1.38943953540128,-0.675311127842031,-0.476043220613555,0.454192894422816,-0.410719604462494,-0.388551084701338,-0.160474320602708,0.329181593481684,0.360659393995692
-0.308802120698684,0.518054878864674,0.531080545962944,-0.103909046591492,1.44514793015648,-0.46675947615134,0.646906764685989,-0.119967673211941,0.970096395261578,-0.675311127842031,-0.476043220613555,0.454192894422816,0.826015582284855,-0.0266841850513867,-0.263053165437778,-0.240621681692907,0.360659393995692
0.580484939119626,0.518054878864674,-0.469525649414079,-0.356914081201444,-0.454550834245266,-0.301387855047925,-1.22168980074928,-0.678622892777198,-0.91694396128638,-0.258898865407679,-0.329515489950443,-0.591762814625343,-0.410719604462494,-0.320371486055454,0.0539590534884712,-0.525521609873795,0.360659393995692
2.55664515919463,0.518054878864674,0.284791379248762,-0.356914081201444,1.32763657216247,0.630670864239565,0.024041242874233,-0.678622892777198,0.341082943078925,0.15751839399381,0.110067702038894,-0.149243091566506,0.963430603034561,0.0899100837950128,0.534500279058114,-0.525521609873795,0.360659393995692
0.243858636675996,-0.00958500304283346,-0.469525649414079,-0.356914081201444,-0.454550834245266,0.860878642170956,-1.22168980074928,-0.678622892777198,-0.91694396128638,0.573930656428163,-0.036460028624218,-0.591762814625343,-0.410719604462494,-0.463260709483922,-0.20922913310794,-0.525521609873795,-2.62813836180194
-0.731857798438247,-1.7843756154222,-0.226620308546663,-0.356914081201444,0.119349559082037,-0.46675947615134,-0.183579767242323,-0.678622892777198,-0.0782601970607794,-0.675311127842031,-0.476043220613555,-0.269930288764371,-0.5481346252122,-0.510715242971258,-0.339400749559161,0.329181593481684,0.360659393995692
0.203983135935805,0.518054878864674,-0.233476885124135,-0.256907328783947,-0.0804097974778422,-0.46675947615134,0.439285754569432,-0.399296958956876,0.550753255121873,-0.675311127842031,-0.476043220613555,-0.229701223031749,2.33758081053162,-0.00425084905140834,-0.0513145807915376,-0.525521609873795,0.360659393995692
0.967314565389977,0.518054878864674,-0.282951882394066,-0.356914081201444,-0.0137422546768729,-0.46675947615134,1.26977228649774,-0.678622892777198,1.59910984744423,-0.675311127842031,-0.476043220613555,-0.109014025833885,-0.135889562963083,-0.234593585859736,4.97786083693041,-0.525521609873795,0.360659393995692
0.21724858638243,0.518054878864674,-0.38683486786407,-0.356914081201444,-0.259181428670954,-0.46675947615134,0.439285754569432,-0.678622892777198,0.76042608321863,-0.675311127842031,-0.476043220613555,-0.269930288764371,-0.685549645961905,-0.521603452919941,5.4463039380166,-0.525521609873795,0.360659393995692
2.30842320396092,0.518054878864674,2.50709443276265,3.20359138300039,0.042951142559911,-0.357550917129908,1.26977228649774,2.39397578694479,1.59910984744423,0.990342918862515,0.403123163365119,3.10931123277583,1.85662823790765,0.119104526852933,0.341359573404615,-0.525521609873795,0.360659393995692
-0.68801857027143,-1.01689596991387,-0.087663476747943,-0.356914081201444,0.447655969060604,-0.46675947615134,1.26977228649774,-0.678622892777198,1.59910984744423,-0.675311127842031,-0.476043220613555,0.0921313028292226,-0.740515654261787,0.216398034233636,-0.333768551641442,-0.525521609873795,0.360659393995692
1.07405347541715,-0.2494205455246,1.51881135419688,1.72428668163825,0.423207148836198,3.33571667500398,1.26977228649774,-0.399296958956876,1.38943953540128,0.990342918862515,1.42881727800691,-0.0687849601012633,1.23826064453397,2.67555419859118,0.240806173202866,-0.525521609873795,0.360659393995692
1.82754654342122,0.518054878864674,-0.469525649414079,-0.356914081201444,-0.454550834245266,-0.0857926514324017,-1.22168980074928,-0.678622892777198,-0.91694396128638,1.14176601401747,0.110067702038894,-0.591762814625343,0.413770520035739,-0.107222904602524,0.340170089044961,-0.525521609873795,-0.386540044953716
-0.670032086677542,0.518054878864674,-0.282502577717317,-0.356914081201444,-0.012680704816383,-0.46675947615134,1.26977228649774,-0.678622892777198,1.59910984744423,-0.675311127842031,-0.476043220613555,-0.109014025833885,-0.410719604462494,-0.524284726512443,-0.300868707781055,-0.525521609873795,0.360659393995692
0.024737748592802,0.518054878864674,-0.4217870275095,-0.295464148993102,-0.454550834245266,-0.350011096243182,-0.806445289054079,-0.119967673211941,-0.91694396128638,0.573930656428163,0.256595432702007,-0.5113046831601,-0.767998658411728,-0.291173209921328,0.0459011484322097,-0.525521609873795,0.360659393995692
-0.691212094745211,0.518054878864674,-0.360344612964078,-0.356914081201444,-0.196594218146242,-0.46675947615134,1.26977228649774,-0.678622892777198,1.59910984744423,-0.675311127842031,-0.476043220613555,-0.109014025833885,-0.960379687461316,-0.526886543823732,-0.300120706425109,-0.525521609873795,0.360659393995692
2.68474847753997,0.518054878864674,-0.2883763003144,-0.233682869111088,-0.252745782641735,0.59951163594664,0.439285754569432,-0.119967673211941,0.131412631035977,3.4888264874029,1.86840046999624,-0.269930288764371,1.65050570678309,-0.0454896734867125,0.336672460152214,-0.525521609873795,0.360659393995692
-0.740998181628039,0.518054878864674,-0.422723078919394,-0.356914081201444,-0.343972723777578,-0.46675947615134,-0.183579767242323,-0.678622892777198,0.131412631035977,-0.675311127842031,-0.476043220613555,-0.390617485962235,0.661117557385209,-0.543123126485476,-0.302293710385465,-0.525521609873795,0.360659393995692
5.07882931636001,0.518054878864674,0.952341122471506,0.253488578734749,1.78444580431554,1.05128274098614,1.26977228649774,-0.119967673211941,1.59910984744423,1.82317244069836,0.989234086017569,1.98289739226243,2.33758081053162,0.862564644049565,1.04171499450878,-0.525521609873795,0.360659393995692
-0.193223801973721,0.518054878864674,0.161237273399842,-0.115933954894222,0.593408976468064,-0.38292446594631,1.26977228649774,-0.399296958956876,1.59910984744423,0.15751839399381,-0.18298775928733,1.21854514334262,0.413770520035739,-0.375516964153904,-0.260602708751277,-0.525521609873795,0.360659393995692
2.48295415858404,0.518054878864674,-0.3174406965916,-0.161147851092615,-0.454550834245266,0.100451205974294,-1.01406879063272,-0.399296958956876,-0.91694396128638,0.15751839399381,-0.036460028624218,-0.471075617427478,1.65050570678309,-0.00449902907794022,0.704774421202541,-0.525521609873795,0.360659393995692
-0.691228603740504,0.518054878864674,-0.171491560760974,0.0267202553764957,-0.454550834245266,-0.46675947615134,1.06215127638119,2.39397578694479,-0.91694396128638,-0.675311127842031,-0.476043220613555,-0.149243091566506,-0.905413679161434,-0.452388709195523,-0.286582034762365,0.500122234152779,0.360659393995692
0.938072007252509,-0.633158257719236,-0.213384541610766,-0.356914081201444,0.150621048722299,-0.46675947615134,1.26977228649774,-0.678622892777198,1.59910984744423,-0.675311127842031,-0.476043220613555,-0.0285558943686418,1.78792072753279,2.41875985158347,7.29358926294671,-0.525521609873795,0.360659393995692
0.044138624168411,0.518054878864674,-0.469525649414079,-0.356914081201444,-0.454550834245266,-0.419426805535781,-1.22168980074928,-0.678622892777198,-0.91694396128638,-0.258898865407679,-0.329515489950443,-0.591762814625343,-0.740515654261787,-0.477241183282978,-0.0985318851797527,-0.525521609873795,0.360659393995692
2.81648442244973,0.518054878864674,-0.469525649414079,-0.356914081201444,-0.454550834245266,3.76437150260807,-1.22168980074928,-0.678622892777198,-0.91694396128638,2.95884815284412,1.13576181668068,-0.591762814625343,1.23826064453397,-0.0334300931349038,0.481696917468181,-0.525521609873795,-0.386540044953716
1.19287435605846,0.518054878864674,0.644632942497149,0.632411753843383,0.361935817826052,0.342743739075398,0.646906764685989,0.997339413993958,0.970096395261578,0.990342918862515,0.549650894028232,1.05762888041214,0.138940478536328,-0.0398089457442657,0.290456767365353,-0.525521609873795,0.360659393995692
2.26032729200874,0.518054878864674,-0.374048405604922,-0.234014216784761,-0.454550834245266,0.928315031179512,-1.01406879063272,-0.399296958956876,-0.91694396128638,0.990342918862515,1.28228954734379,-0.5113046831601,1.23826064453397,-0.17133722524825,0.508542173013641,-0.525521609873795,0.360659393995692
-0.0734423523304447,-1.7843756154222,-0.0187045693810738,0.223390160958977,-0.454550834245266,2.47706525102353,-1.01406879063272,-0.399296958956876,-0.91694396128638,0.990342918862515,0.403123163365119,-0.350388420229614,0.826015582284855,6.33420647273835,-0.0618974936769384,0.614081521662572,0.360659393995692
-0.432867267886063,-0.633158257719236,-0.469525649414079,-0.356914081201444,-0.454550834245266,1.02719336601519,-1.22168980074928,-0.678622892777198,-0.91694396128638,0.573930656428163,-0.036460028624218,-0.591762814625343,-0.740515654261787,0.460754611981819,-0.249238858186865,0.0442816653007951,0.360659393995692
-0.374524682217038,0.134317166670037,0.244957711500735,0.116792602086978,0.364047859735985,0.576754400552907,0.231662252990789,0.718013480173637,-0.0782601970607794,0.573930656428163,1.13576181668068,0.494421960155438,-0.410719604462494,-0.162633442839346,-0.214994585808218,-0.145653899361673,0.360659393995692
1.22036851579958,0.518054878864674,-0.374132650231812,-0.234122657841599,-0.454550834245266,-0.46675947615134,-1.01406879063272,-0.399296958956876,-0.91694396128638,-0.675311127842031,-0.476043220613555,-0.551533748892721,0.00152545778662249,-0.298739043298144,0.402069473530089,-0.525521609873795,0.360659393995692
-0.0978762096746226,0.518054878864674,-0.469525649414079,-0.356914081201444,-0.454550834245266,0.239712301996737,-1.22168980074928,-0.678622892777198,-0.91694396128638,-0.258898865407679,-0.329515489950443,-0.591762814625343,-0.82296466671161,-0.4679861097337,-0.232925081726018,-0.525521609873795,0.360659393995692
1.80226438199031,0.518054878864674,0.244419481940046,-0.0738829228536118,0.71275593109584,-0.46675947615134,1.26977228649774,0.438684194428702,1.59910984744423,-0.675311127842031,-0.476043220613555,0.212818500027087,1.10084562378427,-0.104592636449763,0.195018756452321,-0.525521609873795,0.360659393995692
0.325643275037838,0.518054878864674,-0.264998416352305,-0.298476400571943,-0.0785852586551253,-0.378712617221289,-0.391203268820967,-0.399296958956876,-0.0782601970607794,0.15751839399381,-0.18298775928733,-0.390617485962235,-0.575617629362141,-0.59865481300415,4.87803235441095e-17,-0.525521609873795,0.360659393995692
-0.523666098720854,-1.59250464876536,-0.418164508553212,-0.356914081201444,-0.333202415818025,0.0165883267025439,-0.287391518031645,-0.678622892777198,-0.287930509103727,-0.0506902357069343,-0.329515489950443,-0.471075617427478,-0.767998658411728,-0.537857186499305,-0.307650577359162,-0.525521609873795,-2.62813836180194
1.12687988710233,0.518054878864674,-0.469525649414079,-0.356914081201444,-0.454550834245266,0.477789122583209,-1.22168980074928,-0.678622892777198,-0.91694396128638,1.82317244069836,0.549650894028232,-0.591762814625343,-0.0809235546632008,-0.59865481300415,4.87803235441095e-17,-0.525521609873795,0.360659393995692
-0.641166086308771,0.518054878864674,0.649336600831865,0.488281540299033,0.637595989410952,-0.46675947615134,1.26977228649774,1.55599463355921,1.59910984744423,-0.675311127842031,-0.476043220613555,2.90816590411273,-0.328270592012671,0.28006626971218,-0.295439910891613,2.60839127536723,0.360659393995692
-0.336610263620382,0.518054878864674,-0.232002604153552,-0.0511705459491561,-0.454550834245266,-0.135313199233479,-0.806445289054079,-0.119967673211941,-0.91694396128638,-0.258898865407679,-0.18298775928733,-0.471075617427478,-0.135889562963083,-0.39559660760264,-0.247902168059018,-0.240621681692907,0.360659393995692
1.61749001422977,0.518054878864674,-0.0476379184608882,0.0323109943068233,-0.172189629166024,3.60094773023765,0.335474003780111,0.578348837301169,-0.287930509103727,3.69703511710365,4.9454828139216,-0.229701223031749,2.0627507690322,2.20380414032639,0.0635931435961458,-0.525521609873795,-2.62813836180194
-0.233283125505086,0.518054878864674,0.985028037704994,0.981573883353074,0.525292860419968,-0.46675947615134,0.439285754569432,1.27666534781428,0.341082943078925,-0.675311127842031,-0.476043220613555,0.132360368561844,-0.5481346252122,-0.115132356318531,0.196619932192552,-0.525521609873795,0.360659393995692
0.000579511336724649,0.518054878864674,-0.469525649414079,-0.356914081201444,-0.454550834245266,-0.31352436726019,-1.22168980074928,-0.678622892777198,-0.91694396128638,0.573930656428163,-0.036460028624218,-0.591762814625343,-0.273304583712789,-0.359687613283581,-0.121310425838741,-0.525521609873795,0.360659393995692
-0.528361195200737,0.0490421195156737,0.456800186330829,0.835467632773006,-0.454550834245266,0.477976185694666,0.439285754569432,1.55599463355921,-0.91694396128638,-0.120093112273849,-0.329515489950443,-0.149243091566506,-0.410719604462494,0.475605722565293,-0.313981040257737,0.158240952810588,-1.88093892285253
-0.748398007281452,-1.01689596991387,-0.324437680880555,-0.356914081201444,-0.111758691795432,-0.46675947615134,0.439285754569432,-0.678622892777198,0.76042608321863,-0.675311127842031,-0.476043220613555,-0.269930288764371,-0.960379687461316,-0.454610744197225,4.87803235441095e-17,-0.525521609873795,0.360659393995692
-0.121294728257546,0.518054878864674,0.131372553167184,0.416571879213162,-0.454550834245266,-0.46675947615134,-0.598824278937523,0.15935826060838,-0.91694396128638,-0.675311127842031,-0.476043220613555,-0.350388420229614,0.413770520035739,-0.59865481300415,4.87803235441095e-17,-0.525521609873795,0.360659393995692
0.990012854792268,0.518054878864674,-0.322907236825379,-0.168184470780785,-0.454550834245266,-0.148010545538444,-0.598824278937523,0.15935826060838,-0.91694396128638,1.406760178264,0.256595432702007,-0.430846551694857,-0.135889562963083,-0.59865481300415,4.87803235441095e-17,-0.525521609873795,0.360659393995692
0.394832195189088,0.518054878864674,1.97245462923071,2.52827470154019,0.0193095425419192,-0.46675947615134,1.06215127638119,2.39397578694479,0.341082943078925,-0.675311127842031,-0.476043220613555,1.09785794614476,0.826015582284855,1.36286662135339,0.191929389333577,-0.240621681692907,0.360659393995692
1.15619845224289,0.518054878864674,-0.469525649414079,-0.356914081201444,-0.454550834245266,-0.35967413127144,-1.22168980074928,-0.678622892777198,-0.91694396128638,0.233227443087721,-0.036460028624218,-0.591762814625343,-0.135889562963083,-0.334433092091905,0.315802576003754,-0.525521609873795,-0.386540044953716
1.88775837214071,0.518054878864674,-0.36234776298125,-0.356914081201444,-0.20132696127426,-0.00394808462880977,-0.183579767242323,-0.678622892777198,-0.0782601970607794,0.990342918862515,0.110067702038894,-0.350388420229614,0.413770520035739,0.130364372831197,0.442300234242647,-0.525521609873795,0.360659393995692
0.151157524142289,-0.633158257719236,-0.416638744755085,-0.288837195519654,-0.454550834245266,-0.46675947615134,-0.806445289054079,-0.119967673211941,-0.91694396128638,-0.675311127842031,-0.476043220613555,-0.5113046831601,0.551185540785445,0.61364545244927,-0.135631309966076,-0.525521609873795,0.360659393995692
-0.00417054706861731,0.518054878864674,-0.438542347746598,-0.317031870297599,-0.454550834245266,-0.46675947615134,-1.01406879063272,-0.399296958956876,-0.91694396128638,-0.675311127842031,-0.476043220613555,-0.551533748892721,-0.795481662561669,-0.481875463950546,-0.0115811409222446,-0.525521609873795,0.360659393995692
-0.362661680624938,0.134317166670037,-0.469525649414079,-0.356914081201444,-0.454550834245266,1.35459197308018,-1.22168980074928,-0.678622892777198,-0.91694396128638,2.05030958191436,0.549650894028232,-0.591762814625343,-0.0946650567381714,0.911553256705074,-0.267126214348051,-0.214720755818422,-0.386540044953716
-0.748161720244557,-3.31932646420075,-0.0763840572587239,0.149144184043722,-0.454550834245266,-0.46675947615134,-1.01406879063272,-0.399296958956876,-0.91694396128638,-0.675311127842031,-0.476043220613555,-0.551533748892721,-0.795481662561669,-0.59865481300415,4.87803235441095e-17,-0.525521609873795,0.360659393995692
0.172667053946699,0.518054878864674,0.413938392271796,-0.356914081201444,1.63276581018701,0.299012521395453,1.26977228649774,-0.678622892777198,1.59910984744423,-0.258898865407679,0.110067702038894,1.86221019506457,-0.726774152186817,0.675253573021614,1.03098025599105,-0.240621681692907,0.360659393995692
0.0930012944949179,0.518054878864674,-0.276544610493344,-0.160991214010515,-0.358215184405816,-0.46675947615134,0.231662252990789,0.438684194428702,-0.497600821146675,-0.675311127842031,-0.476043220613555,-0.149243091566506,-0.740515654261787,-0.33011093512035,0.0144593988249059,-0.525521609873795,0.360659393995692
-0.362534621797442,-0.00958500304283346,-0.469525649414079,-0.356914081201444,-0.454550834245266,-0.0335917975939165,-1.22168980074928,-0.678622892777198,-0.91694396128638,-0.0506902357069343,-0.329515489950443,-0.591762814625343,-0.82296466671161,-0.548198318340909,-0.293828871975312,-0.525521609873795,-2.62813836180194
0.00568341106790431,0.518054878864674,-0.469525649414079,-0.356914081201444,-0.454550834245266,-0.284175486762344,-1.22168980074928,-0.678622892777198,-0.91694396128638,1.406760178264,0.403123163365119,-0.591762814625343,-0.5481346252122,-0.412122746581753,-0.219396450018765,-0.525521609873795,0.360659393995692
1.16551121568952,0.518054878864674,-0.346200876160584,-0.242087051016053,-0.373939391714321,-0.46675947615134,0.439285754569432,-0.399296958956876,0.550753255121873,-0.675311127842031,-0.476043220613555,-0.269930288764371,0.413770520035739,1.77671125228512,0.0589554320393488,-0.240621681692907,0.360659393995692
0.0648371805658506,0.518054878864674,0.168716324164893,0.464641389908295,-0.454550834245266,-0.46675947615134,-0.391203268820967,0.438684194428702,-0.91694396128638,-0.675311127842031,-0.476043220613555,-0.430846551694857,-0.767998658411728,-0.0377634184269911,0.0254439331000548,-0.525521609873795,0.360659393995692
1.88477002684493,0.518054878864674,-0.273376076470854,-0.356914081201444,0.00888202672481623,-0.168547499030576,1.06215127638119,-0.678622892777198,1.17976670730453,0.990342918862515,0.110067702038894,-0.149243091566506,0.482478030410592,-0.153685369437433,0.564954129054218,-0.525521609873795,0.360659393995692
0.685047090748465,0.134317166670037,1.64748098100087,0.645617464765019,2.70707638462479,12.5491455105836,0.439285754569432,0.997339413993958,0.550753255121873,3.4888264874029,3.48020550729048,0.735796354551167,0.68860056153515,9.15335648300495,0.104190126477633,1.02848266040307,0.360659393995692
-0.436439060407416,0.518054878864674,-0.469525649414079,-0.356914081201444,-0.454550834245266,0.23626135947355,-1.22168980074928,-0.678622892777198,-0.91694396128638,-0.0506902357069343,-0.036460028624218,-0.591762814625343,0.68860056153515,-0.284168479904023,-0.310317972430054,0.329181593481684,-2.62813836180194
0.117460411601158,0.518054878864674,-0.135402098652522,-0.0538333763448509,-0.221430061757285,-0.46675947615134,0.024041242874233,-0.343430431422967,0.0894775622058642,-0.675311127842031,-0.476043220613555,-0.269930288764371,-0.616842135587052,-0.29157438485132,-0.103599968810413,-0.525521609873795,-1.13373948390312
-0.495856114847288,0.134317166670037,-0.0988773726384695,-0.0456641500630361,-0.15012929612772,-0.46675947615134,-0.54220082008066,-0.37390277808468,-0.459480089890598,-0.675311127842031,-0.476043220613555,-0.310159354496992,0.413770520035739,-0.147826294672829,-0.295503191488037,-0.525521609873795,-0.386540044953716
2.06384482443934,0.518054878864674,-0.206556046575592,-0.206602727417314,-0.109137990577348,-0.46675947615134,0.854527774802545,-0.119967673211941,0.970096395261578,-0.675311127842031,-0.476043220613555,-0.0285558943686418,0.413770520035739,0.0887376470941268,0.55660705362813,-0.525521609873795,0.360659393995692
0.078386318716626,0.518054878864674,-0.185850589388743,0.00823707968873181,-0.454550834245266,-0.46675947615134,1.26977228649774,2.67330172076511,-0.91694396128638,-0.675311127842031,-0.476043220613555,0.0921313028292226,1.78792072753279,0.423747728888317,-0.103214101813834,-0.525521609873795,0.360659393995692
-0.473528730645931,0.518054878864674,-0.319757423831087,-0.356914081201444,-0.100700880748663,-0.46675947615134,0.646906764685989,-0.678622892777198,0.76042608321863,-0.675311127842031,-0.476043220613555,-0.269930288764371,-0.82296466671161,-0.101632747231585,-0.289205983287116,-0.525521609873795,0.360659393995692
-0.172352945068401,0.518054878864674,-0.469525649414079,-0.356914081201444,-0.454550834245266,-0.448484413612429,-1.22168980074928,-0.678622892777198,-0.91694396128638,-0.258898865407679,-0.329515489950443,-0.591762814625343,-0.905413679161434,-0.588541505160697,3.16593111635888,-0.525521609873795,0.360659393995692
2.41617525340758,0.518054878864674,-0.287622778929436,-0.122765741475032,-0.454550834245266,1.73713819320875,0.231662252990789,1.27666534781428,-0.91694396128638,1.406760178264,0.549650894028232,-0.310159354496992,0.68860056153515,-0.0374985655379412,0.703340008097519,-0.525521609873795,0.360659393995692
-0.743258981496849,0.134317166670037,-0.354929555557843,-0.33268955400441,-0.228263788984188,-0.46675947615134,0.439285754569432,-0.119967673211941,0.550753255121873,-0.675311127842031,-0.476043220613555,-0.0687849601012633,0.138940478536328,-0.475064414987298,-0.318667700834679,0.0960800982369505,0.360659393995692
-0.712403269588767,-2.55185103981148,-0.469525649414079,-0.356914081201444,-0.454550834245266,0.956734433527506,-1.22168980074928,-0.678622892777198,-0.91694396128638,0.15751839399381,0.256595432702007,-0.591762814625343,1.37567566528368,-0.558390057963095,-0.300145027754956,-0.525521609873795,0.360659393995692
-0.749778820627799,-1.01689596991387,-0.407254829370901,-0.339924982296785,-0.338609685419895,-0.46675947615134,-0.183579767242323,-0.119967673211941,-0.287930509103727,-0.675311127842031,-0.476043220613555,-0.390617485962235,2.0627507690322,-0.526099094153734,-0.328102950994758,0.993949232174695,0.360659393995692
-0.731197255588258,-1.40063368210851,-0.284187470255126,-0.356914081201444,-0.0166615167932198,-0.46675947615134,0.024041242874233,-0.678622892777198,0.131412631035977,-0.675311127842031,-0.476043220613555,-0.109014025833885,-0.905413679161434,-0.348019160414647,-0.310392519711006,2.89329120354812,0.360659393995692
0.178180147987323,0.518054878864674,1.83110150582267,2.36335392759869,-0.0119508892872963,-0.326644154085834,1.26977228649774,2.67330172076511,-0.0782601970607794,-0.258898865407679,-0.329515489950443,1.41969047200573,1.23826064453397,1.10115814802771,-0.115614537556766,-0.525521609873795,0.360659393995692
-0.6867815188357,0.518054878864674,0.114476825218602,0.394823422813935,-0.454550834245266,-0.46675947615134,1.26977228649774,2.67330172076511,-0.91694396128638,-0.675311127842031,-0.476043220613555,0.29327663149233,3.29948595577955,-0.158170753556878,-0.297285211717371,2.89329120354812,0.360659393995692
2.64491532061439,0.518054878864674,0.281084615665583,0.513710968127603,-0.279129719799325,2.21591311260474,1.26977228649774,2.11464650119986,1.59910984744423,3.07241422496855,2.89409458463803,0.333505697224952,1.78792072753279,0.986758940338374,0.434249398217827,-0.525521609873795,0.360659393995692
3.17880132830317,0.518054878864674,0.587281072612962,0.437585346227152,0.584031952700404,2.03720742528387,1.26977228649774,1.83532056737954,1.59910984744423,3.07241422496855,2.60103912331181,1.82198112933195,2.47499583128132,0.445044428089831,0.519343181931192,-0.525521609873795,0.360659393995692
1.18798604754855,0.518054878864674,-0.448464492691471,-0.329803816991882,-0.454550834245266,-0.417055175423612,-1.01406879063272,-0.399296958956876,-0.91694396128638,-0.258898865407679,-0.329515489950443,-0.551533748892721,0.00152545778662249,-0.2277321062282,0.0449391834776072,-0.525521609873795,0.360659393995692
2.18386779524545,0.518054878864674,-0.469525649414079,-0.356914081201444,-0.454550834245266,0.828920822018494,-1.22168980074928,-0.678622892777198,-0.91694396128638,1.406760178264,1.57534500867002,-0.591762814625343,0.551185540785445,-0.079769649450389,0.858227093982337,-0.525521609873795,0.360659393995692
3.75530172920662,0.518054878864674,1.91743820761421,0.334596464746603,3.9157614789029,-0.289979205840074,1.26977228649774,0.15935826060838,1.38943953540128,-0.258898865407679,-0.329515489950443,1.25877420907525,1.23826064453397,1.61528480394338,3.84574137479822,-0.525521609873795,0.360659393995692
0.198186857666385,0.518054878864674,0.0134955991192696,-0.220218104553672,0.435757764374281,1.60075621744355,1.0432759596082,-0.37390277808468,1.14164597604845,2.05030958191436,2.60103912331181,0.0921313028292226,-0.135889562963083,0.457081858324963,0.019952467906017,-0.214720755818422,-0.386540044953716
