"Component_1","Component_2","Component_3","Component_4","Component_4.1","Component_6","Component_7","Age","Compressive_Strength"
1.40022224129316,-0.305934476410144,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,3.55134047939728,0.430512984777845
-0.872366621098877,1.34567756782673,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,0.701882636336985,0.389808417357234
0.2184760328493,0.02438793243723,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,-0.279597287383782,0.717839343040983
0.945704468814751,-0.856471824489101,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,0.701882636336985,1.02312359869557
-1.35463389968649,1.57052861104213,-0.846732596814644,0.488555383791262,-1.03863825410223,0.952762710856764,0.41557975972263,0.701882636336985,0.212025233181918
0.582090250832026,-0.416041946025935,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,5.0552210076791,1.21647029394347
0.945704468814751,0.244602871668813,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,0.701882636336985,0.283856822747703
1.85474001377157,-0.856471824489101,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,2.12661155786713,0.407167718168965
1.40022224129316,-0.305934476410144,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,2.12661155786713,0.360477184951206
-1.35463389968649,1.57052861104213,-0.846732596814644,0.488555383791262,-1.03863825410223,0.952762710856764,0.41557975972263,-0.279597287383782,-0.453614163461017
-1.35463389968649,1.57052861104213,-0.846732596814644,0.488555383791262,-1.03863825410223,0.952762710856764,0.41557975972263,-0.675355321142155,-1.66158206132562
-1.35463389968649,1.57052861104213,-0.846732596814644,0.488555383791262,-1.03863825410223,0.952762710856764,0.41557975972263,2.12661155786713,0.50234457434363
0.945704468814751,-0.856471824489101,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,5.0552210076791,0.999778332086686
0.945704468814751,-0.856471824489101,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,3.55134047939728,1.04646886530445
0.945704468814751,0.244602871668813,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,3.55134047939728,0.31917402095088
0.582090250832026,-0.416041946025935,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,2.12661155786713,0.975834468898091
1.40022224129316,-0.305934476410144,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,-0.279597287383782,0.0964960932969484
1.85474001377157,-0.856471824489101,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,-0.612034035740816,0.166531893123588
0.2184760328493,0.02438793243723,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,5.0552210076791,1.16379379492856
-0.145138185133426,0.464817810900395,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,5.0552210076791,1.02312359869557
-0.79007498229226,0.678078594156244,-0.846732596814644,0.488555383791262,-1.03863825410223,0.0704924660617375,0.647569440010463,2.12661155786713,0.353294025994627
1.85474001377157,-0.856471824489101,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,3.55134047939728,0.377836485762937
-0.872366621098877,1.34567756782673,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,5.0552210076791,1.06981413191333
-0.41784884862047,1.89621491590568,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,3.55134047939728,0.155158558109005
-0.41784884862047,1.89621491590568,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,-0.279597287383782,-0.343472392793481
0.491186696336344,0.795140219747769,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,0.701882636336985,0.11385539410868
1.85474001377157,-0.856471824489101,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,0.701882636336985,0.383822451560085
-0.41784884862047,1.89621491590568,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,2.12661155786713,0.0258616968905938
0.582090250832026,-0.416041946025935,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,0.701882636336985,0.876467436665423
1.40022224129316,-0.305934476410144,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,5.0552210076791,0.471816148778172
-0.41784884862047,1.89621491590568,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,5.0552210076791,0.190475756312183
0.945704468814751,-0.856471824489101,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,2.12661155786713,1.03449693371015
1.40022224129316,-0.305934476410144,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,0.701882636336985,0.34251928755976
1.40022224129316,-0.305934476410144,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,-0.612034035740816,-0.044174102936046
0.649071817302528,-0.856471824489101,-0.846732596814644,0.488555383791262,-1.03863825410223,0.952762710856764,0.41557975972263,-0.675355321142155,-1.24316305210493
0.945704468814751,0.244602871668813,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,2.12661155786713,0.295828754342
-0.41784884862047,1.89621491590568,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,-0.612034035740816,-0.57213628624456
0.945704468814751,0.244602871668813,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,-0.612034035740816,-0.179456929951606
0.491186696336344,0.795140219747769,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,2.12661155786713,0.237166289529943
-0.872366621098877,1.34567756782673,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,2.12661155786713,0.665162844026074
-0.41784884862047,1.89621491590568,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,0.701882636336985,-0.16149903256016
0.2184760328493,0.02438793243723,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,0.701882636336985,0.800445671041635
-1.35463389968649,1.57052861104213,-0.846732596814644,0.488555383791262,-1.03863825410223,0.952762710856764,0.41557975972263,-0.612034035740816,-1.27069849477181
-0.79007498229226,0.678078594156244,-0.846732596814644,0.488555383791262,-1.03863825410223,0.0704924660617375,0.647569440010463,-0.612034035740816,-1.26770551187324
1.85474001377157,-0.856471824489101,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,5.0552210076791,0.36586455416864
-0.79007498229226,0.678078594156244,-0.846732596814644,0.488555383791262,-1.03863825410223,0.0704924660617375,0.647569440010463,-0.675355321142155,-1.59753222729613
0.2184760328493,0.02438793243723,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,2.12661155786713,0.905798669071452
0.491186696336344,0.795140219747769,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,-0.279597287383782,-0.167484998357309
0.2184760328493,0.02438793243723,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,3.55134047939728,1.11111729591365
-0.145138185133426,0.464817810900395,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,3.55134047939728,0.952489202289211
0.27588880410973,-0.856471824489101,-0.846732596814644,0.488555383791262,-1.03863825410223,-0.0246795428520114,0.960630782764474,-0.675355321142155,-1.55323608039723
-0.872366621098877,1.34567756782673,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,3.55134047939728,0.88843936825972
-0.145138185133426,0.464817810900395,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,2.12661155786713,0.771114438635606
0.582090250832026,-0.416041946025935,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,3.55134047939728,1.15182186333426
-1.35463389968649,1.57052861104213,-0.846732596814644,0.488555383791262,-1.03863825410223,0.952762710856764,0.41557975972263,4.97606940092742,0.531675806749659
0.491186696336344,0.795140219747769,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-2.23982900013111,-0.612034035740816,-0.331500461199183
-0.872366621098877,1.34567756782673,-0.846732596814644,2.1744049451023,-1.03863825410223,-0.526261751992041,-1.29191417744964,-0.279597287383782,0.301814720139149
1.95042796587228,-0.856471824489101,-0.846732596814644,-1.66558572232839,-1.03863825410223,1.89162171770861,0.329519071873918,-0.279597287383782,2.16524587279154
0.888291697554321,1.33640535985908,-0.846732596814644,-0.537003099339616,0.652066158088026,-0.602142137477327,-0.210542925785391,-0.675355321142155,-0.0848786703566571
0.307465828302967,2.18249433690674,-0.846732596814644,-0.284125665142961,0.400971443406305,0.951476602628201,-2.01781737060835,-0.675355321142155,-0.420092754996984
1.37630025326798,0.375572809211806,-0.846732596814644,-1.31436706372193,1.7234036073967,-1.55386222661482,1.4158793489207,-0.675355321142155,-0.144738328328144
1.37630025326798,0.375572809211806,-0.846732596814644,-1.41270828813174,2.07493620795111,-0.474817422849474,0.375667556662359,-0.675355321142155,0.028854679789168
0.897860492764393,0.230694559717344,-0.846732596814644,-2.57407131925711,2.87843929493261,-1.55386222661482,2.73173479356406,-0.675355321142155,-0.408120823402686
1.85474001377157,0.520451058706269,-0.846732596814644,-0.0218824000501339,0.451190386342649,-1.55386222661482,0.0987766479317189,-0.675355321142155,0.118644166746398
1.79732724251113,0.501906642770978,-0.846732596814644,-2.04958478907146,4.35152828773204,-1.55386222661482,0.834657891855489,-0.675355321142155,0.262307345877967
1.37630025326798,0.375572809211806,-0.846732596814644,-1.31436706372193,1.7234036073967,-1.55386222661482,1.4158793489207,-0.675355321142155,-0.144738328328144
1.02799610762137,0.268942417583882,-0.846732596814644,-1.10831878400613,0.986859110996986,-1.55386222661482,1.89732029833524,-0.675355321142155,-0.461994515577025
2.3934631840986,-0.856471824489101,-0.846732596814644,-1.86226817114801,3.68194238191412,-1.55386222661482,1.49819826773252,-0.675355321142155,0.328152969646603
1.37630025326798,0.375572809211806,-0.846732596814644,-1.31436706372193,1.7234036073967,-1.55386222661482,1.4158793489207,-0.675355321142155,-0.144738328328144
0.360094201958362,1.60645841691676,-0.846732596814644,-1.21134292386403,1.35513135919684,-1.55386222661482,1.33231317376326,-0.675355321142155,-0.635587523694337
1.15430420439431,0.241125793680946,-0.846732596814644,-1.60002490605518,0.86968157747885,-0.335917734164543,0.979339627948977,-0.675355321142155,0.316181038052306
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,-0.675355321142155,-0.0310049781823189
0.406981298487713,2.42125369207361,-0.846732596814644,0.104556317048194,0.685545453378922,-0.388648171535673,-1.41788706835863,-0.675355321142155,-0.450022583982727
0.940920071209715,0.895975481395915,-0.846732596814644,-1.29563540192958,1.62296572152401,2.07553519439329,-2.10263080211142,-0.675355321142155,-0.432064686591281
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,-0.675355321142155,-0.0310049781823189
0.0491083576310306,1.4720114013859,-0.846732596814644,-1.72646362315351,0.836202282187954,0.407452821945553,0.375667556662359,-0.675355321142155,-0.683475250071526
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,-0.675355321142155,-0.0310049781823189
1.51026338620898,1.19500418835249,-0.846732596814644,0.20758045690609,0.819462634542506,-1.13201872764577,-0.819204022454544,-0.675355321142155,0.208433653703629
1.04043554139446,1.33408730786717,-0.846732596814644,-1.67026863777648,2.64408422789634,-0.36292600696439,-0.221768232896093,-0.675355321142155,0.286251209066562
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,-0.675355321142155,-0.0310049781823189
0.542858190470731,1.33408730786717,-0.846732596814644,-0.312223157831478,0.551628272215338,-0.36292600696439,-0.221768232896093,-0.675355321142155,-0.701433147462972
0.888291697554321,1.33640535985908,-0.846732596814644,-0.537003099339616,0.652066158088026,-0.602142137477327,-0.210542925785391,-0.612034035740816,0.621465293706889
0.307465828302967,2.18249433690674,-0.846732596814644,-0.284125665142961,0.400971443406305,0.951476602628201,-2.01781737060835,-0.612034035740816,0.417942456603833
1.37630025326798,0.375572809211806,-0.846732596814644,-1.31436706372193,1.7234036073967,-1.55386222661482,1.4158793489207,-0.612034035740816,0.80104426762135
1.37630025326798,0.375572809211806,-0.846732596814644,-1.41270828813174,2.07493620795111,-0.474817422849474,0.375667556662359,-0.612034035740816,0.657381088489781
0.897860492764393,0.230694559717344,-0.846732596814644,-2.57407131925711,2.87843929493261,-1.55386222661482,2.73173479356406,-0.612034035740816,0.591535464721145
1.85474001377157,0.520451058706269,-0.846732596814644,-0.0218824000501339,0.451190386342649,-1.55386222661482,0.0987766479317189,-0.612034035740816,1.18414607863887
1.79732724251113,0.501906642770978,-0.846732596814644,-2.04958478907146,4.35152828773204,-1.55386222661482,0.834657891855489,-0.612034035740816,1.14224431805883
1.37630025326798,0.375572809211806,-0.846732596814644,-1.31436706372193,1.7234036073967,-1.55386222661482,1.4158793489207,-0.612034035740816,0.80104426762135
1.02799610762137,0.268942417583882,-0.846732596814644,-1.10831878400613,0.986859110996986,-1.55386222661482,1.89732029833524,-0.612034035740816,-0.0549488413709136
2.3934631840986,-0.856471824489101,-0.846732596814644,-1.86226817114801,3.68194238191412,-1.55386222661482,1.49819826773252,-0.612034035740816,0.66336705428693
1.37630025326798,0.375572809211806,-0.846732596814644,-1.31436706372193,1.7234036073967,-1.55386222661482,1.4158793489207,-0.612034035740816,0.80104426762135
0.360094201958362,1.60645841691676,-0.846732596814644,-1.21134292386403,1.35513135919684,-1.55386222661482,1.33231317376326,-0.612034035740816,-0.144738328328144
1.15430420439431,0.241125793680946,-0.846732596814644,-1.60002490605518,0.86968157747885,-0.335917734164543,0.979339627948977,-0.612034035740816,1.09435659168164
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,-0.612034035740816,1.20210397603031
0.406981298487713,2.42125369207361,-0.846732596814644,0.104556317048194,0.685545453378922,-0.388648171535673,-1.41788706835863,-0.612034035740816,0.836960062404242
0.940920071209715,0.895975481395915,-0.846732596814644,-1.29563540192958,1.62296572152401,2.07553519439329,-2.10263080211142,-0.612034035740816,0.675338985881227
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,-0.612034035740816,1.20210397603031
0.0491083576310306,1.4720114013859,-0.846732596814644,-1.72646362315351,0.836202282187954,0.407452821945553,0.375667556662359,-0.612034035740816,0.130616098340696
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,-0.612034035740816,1.20210397603031
1.51026338620898,1.19500418835249,-0.846732596814644,0.20758045690609,0.819462634542506,-1.13201872764577,-0.819204022454544,-0.612034035740816,1.21407590762461
1.04043554139446,1.33408730786717,-0.846732596814644,-1.67026863777648,2.64408422789634,-0.36292600696439,-0.221768232896093,-0.612034035740816,1.39305628495936
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,-0.612034035740816,-0.773264737028757
0.542858190470731,1.33408730786717,-0.846732596814644,-0.312223157831478,0.551628272215338,-0.36292600696439,-0.221768232896093,-0.612034035740816,-0.042976909776616
0.888291697554321,1.33640535985908,-0.846732596814644,-0.537003099339616,0.652066158088026,-0.602142137477327,-0.210542925785391,-0.279597287383782,1.51277560090233
0.307465828302967,2.18249433690674,-0.846732596814644,-0.284125665142961,0.400971443406305,0.951476602628201,-2.01781737060835,-0.279597287383782,1.43555664211911
1.37630025326798,0.375572809211806,-0.846732596814644,-1.31436706372193,1.7234036073967,-1.55386222661482,1.4158793489207,-0.279597287383782,1.46488787452514
1.37630025326798,0.375572809211806,-0.846732596814644,-1.41270828813174,2.07493620795111,-0.474817422849474,0.375667556662359,-0.279597287383782,1.55527595806208
0.897860492764393,0.230694559717344,-0.846732596814644,-2.57407131925711,2.87843929493261,-1.55386222661482,2.73173479356406,-0.279597287383782,1.2499917024075
1.85474001377157,0.520451058706269,-0.846732596814644,-0.0218824000501339,0.451190386342649,-1.55386222661482,0.0987766479317189,-0.279597287383782,1.94436373487675
1.79732724251113,0.501906642770978,-0.846732596814644,-2.04958478907146,4.35152828773204,-1.55386222661482,0.834657891855489,-0.279597287383782,1.86056021371667
1.37630025326798,0.375572809211806,-0.846732596814644,-1.31436706372193,1.7234036073967,-1.55386222661482,1.4158793489207,-0.279597287383782,1.46488787452514
1.02799610762137,0.268942417583882,-0.846732596814644,-1.10831878400613,0.986859110996986,-1.55386222661482,1.89732029833524,-0.279597287383782,0.89083375457858
2.3934631840986,-0.856471824489101,-0.846732596814644,-1.86226817114801,3.68194238191412,-1.55386222661482,1.49819826773252,-0.279597287383782,1.23203380501606
1.37630025326798,0.375572809211806,-0.846732596814644,-1.31436706372193,1.7234036073967,-1.55386222661482,1.4158793489207,-0.279597287383782,1.46488787452514
0.360094201958362,1.60645841691676,-0.846732596814644,-1.21134292386403,1.35513135919684,-1.55386222661482,1.33231317376326,-0.279597287383782,1.17816011284172
1.15430420439431,0.241125793680946,-0.846732596814644,-1.60002490605518,0.86968157747885,-0.335917734164543,0.979339627948977,-0.279597287383782,1.95633566647105
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,-0.279597287383782,2.12394270879121
0.406981298487713,2.42125369207361,-0.846732596814644,0.104556317048194,0.685545453378922,-0.388648171535673,-1.41788706835863,-0.279597287383782,2.32746554589427
0.940920071209715,0.895975481395915,-0.846732596814644,-1.29563540192958,1.62296572152401,2.07553519439329,-2.10263080211142,-0.279597287383782,0.98062324153581
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,-0.279597287383782,2.12394270879121
0.0491083576310306,1.4720114013859,-0.846732596814644,-1.72646362315351,0.836202282187954,0.407452821945553,0.375667556662359,-0.279597287383782,1.90844794009386
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,-0.279597287383782,2.12394270879121
1.51026338620898,1.19500418835249,-0.846732596814644,0.20758045690609,0.819462634542506,-1.13201872764577,-0.819204022454544,-0.279597287383782,1.80668652154233
1.04043554139446,1.33408730786717,-0.846732596814644,-1.67026863777648,2.64408422789634,-0.36292600696439,-0.221768232896093,-0.279597287383782,2.31549361429997
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,-0.279597287383782,2.12394270879121
0.542858190470731,1.33408730786717,-0.846732596814644,-0.312223157831478,0.551628272215338,-0.36292600696439,-0.221768232896093,-0.279597287383782,0.84294602820139
0.888291697554321,1.33640535985908,-0.846732596814644,-0.537003099339616,0.652066158088026,-0.602142137477327,-0.210542925785391,0.163651710425597,1.65105141081646
0.307465828302967,2.18249433690674,-0.846732596814644,-0.284125665142961,0.400971443406305,0.951476602628201,-2.01781737060835,0.163651710425597,1.74084089777369
1.37630025326798,0.375572809211806,-0.846732596814644,-1.31436706372193,1.7234036073967,-1.55386222661482,1.4158793489207,0.163651710425597,1.7049251029908
1.37630025326798,0.375572809211806,-0.846732596814644,-1.41270828813174,2.07493620795111,-0.474817422849474,0.375667556662359,0.163651710425597,1.74084089777369
0.897860492764393,0.230694559717344,-0.846732596814644,-2.57407131925711,2.87843929493261,-1.55386222661482,2.73173479356406,0.163651710425597,1.45950050530771
1.85474001377157,0.520451058706269,-0.846732596814644,-0.0218824000501339,0.451190386342649,-1.55386222661482,0.0987766479317189,0.163651710425597,2.1838023667627
1.79732724251113,0.501906642770978,-0.846732596814644,-2.04958478907146,4.35152828773204,-1.55386222661482,0.834657891855489,0.163651710425597,2.00422339284824
1.37630025326798,0.375572809211806,-0.846732596814644,-1.31436706372193,1.7234036073967,-1.55386222661482,1.4158793489207,0.163651710425597,1.7049251029908
1.02799610762137,0.268942417583882,-0.846732596814644,-1.10831878400613,0.986859110996986,-1.55386222661482,1.89732029833524,0.163651710425597,1.16020221545027
2.3934631840986,-0.856471824489101,-0.846732596814644,-1.86226817114801,3.68194238191412,-1.55386222661482,1.49819826773252,0.163651710425597,1.37569698414762
1.37630025326798,0.375572809211806,-0.846732596814644,-1.31436706372193,1.7234036073967,-1.55386222661482,1.4158793489207,0.163651710425597,1.7049251029908
0.360094201958362,1.60645841691676,-0.846732596814644,-1.21134292386403,1.35513135919684,-1.55386222661482,1.33231317376326,0.163651710425597,1.81267248733948
1.15430420439431,0.241125793680946,-0.846732596814644,-1.60002490605518,0.86968157747885,-0.335917734164543,0.979339627948977,0.163651710425597,2.26760588792278
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,0.163651710425597,2.48310065662013
0.406981298487713,2.42125369207361,-0.846732596814644,0.104556317048194,0.685545453378922,-0.388648171535673,-1.41788706835863,0.163651710425597,2.65669366473744
0.940920071209715,0.895975481395915,-0.846732596814644,-1.29563540192958,1.62296572152401,2.07553519439329,-2.10263080211142,0.163651710425597,1.14224431805883
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,0.163651710425597,2.48310065662013
0.0491083576310306,1.4720114013859,-0.846732596814644,-1.72646362315351,0.836202282187954,0.407452821945553,0.375667556662359,0.163651710425597,2.22510553076302
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,0.163651710425597,2.48310065662013
1.51026338620898,1.19500418835249,-0.846732596814644,0.20758045690609,0.819462634542506,-1.13201872764577,-0.819204022454544,0.163651710425597,2.14788657197981
1.04043554139446,1.33408730786717,-0.846732596814644,-1.67026863777648,2.64408422789634,-0.36292600696439,-0.221768232896093,0.163651710425597,2.60880593836026
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,0.163651710425597,2.48310065662013
0.542858190470731,1.33408730786717,-0.846732596814644,-0.312223157831478,0.551628272215338,-0.36292600696439,-0.221768232896093,0.163651710425597,1.44094401133654
0.888291697554321,1.33640535985908,-0.846732596814644,-0.537003099339616,0.652066158088026,-0.602142137477327,-0.210542925785391,0.71771295768732,1.74084089777369
0.307465828302967,2.18249433690674,-0.846732596814644,-0.284125665142961,0.400971443406305,0.951476602628201,-2.01781737060835,0.71771295768732,1.84260231632522
1.37630025326798,0.375572809211806,-0.846732596814644,-1.31436706372193,1.7234036073967,-1.55386222661482,1.4158793489207,0.71771295768732,1.75879879516514
1.37630025326798,0.375572809211806,-0.846732596814644,-1.41270828813174,2.07493620795111,-0.474817422849474,0.375667556662359,0.71771295768732,1.84858828212237
0.897860492764393,0.230694559717344,-0.846732596814644,-2.57407131925711,2.87843929493261,-1.55386222661482,2.73173479356406,0.71771295768732,1.59717771864213
1.85474001377157,0.520451058706269,-0.846732596814644,-0.0218824000501339,0.451190386342649,-1.55386222661482,0.0987766479317189,0.71771295768732,2.29693712032881
1.79732724251113,0.501906642770978,-0.846732596814644,-2.04958478907146,4.35152828773204,-1.55386222661482,0.834657891855489,0.71771295768732,2.08802691400832
1.37630025326798,0.375572809211806,-0.846732596814644,-1.31436706372193,1.7234036073967,-1.55386222661482,1.4158793489207,0.71771295768732,1.75879879516514
1.02799610762137,0.268942417583882,-0.846732596814644,-1.10831878400613,0.986859110996986,-1.55386222661482,1.89732029833524,0.71771295768732,1.30386539458184
2.3934631840986,-0.856471824489101,-0.846732596814644,-1.86226817114801,3.68194238191412,-1.55386222661482,1.49819826773252,0.71771295768732,1.39964084733622
1.37630025326798,0.375572809211806,-0.846732596814644,-1.31436706372193,1.7234036073967,-1.55386222661482,1.4158793489207,0.71771295768732,1.75879879516514
0.360094201958362,1.60645841691676,-0.846732596814644,-1.21134292386403,1.35513135919684,-1.55386222661482,1.33231317376326,0.71771295768732,1.93239180328245
1.15430420439431,0.241125793680946,-0.846732596814644,-1.60002490605518,0.86968157747885,-0.335917734164543,0.979339627948977,0.71771295768732,2.37535327227146
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,0.71771295768732,2.60281997256311
0.940920071209715,0.895975481395915,-0.846732596814644,-1.29563540192958,1.62296572152401,2.07553519439329,-2.10263080211142,0.71771295768732,1.2380197708132
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,0.71771295768732,2.60281997256311
0.0491083576310306,1.4720114013859,-0.846732596814644,-1.72646362315351,0.836202282187954,0.407452821945553,0.375667556662359,0.71771295768732,2.45317082763439
0.779207432159503,1.33408730786717,-0.846732596814644,-0.780514702640098,0.903160872769746,-0.36292600696439,-0.221768232896093,0.71771295768732,2.60281997256311
1.51026338620898,1.19500418835249,-0.846732596814644,0.20758045690609,0.819462634542506,-1.13201872764577,-0.819204022454544,0.71771295768732,2.24366202473418
